742.121;255.493;27.486;10.162;8.874;0.149;0.284;18.519;0.278;0.368;0.000;28.364;0.205;0.122;12.134;0.409;0.085;20.036;0.000;0.000
742.273;257.114;27.492;10.270;8.988;0.147;0.262;18.630;0.272;0.360;0.000;28.332;0.232;0.112;11.745;0.396;0.077;20.166;0.000;0.001
742.860;255.753;27.513;10.447;9.066;0.156;0.266;18.302;0.267;0.391;0.000;28.610;0.186;0.091;11.696;0.380;0.133;19.999;0.000;0.004
742.984;256.054;27.518;9.251;8.873;0.162;0.338;18.688;0.232;0.362;0.000;28.873;0.216;0.107;11.962;0.386;0.136;20.408;0.000;0.001
742.677;256.172;27.507;10.009;8.800;0.156;0.272;18.684;0.256;0.365;0.000;28.606;0.215;0.115;12.016;0.370;0.093;20.033;0.000;0.002
742.023;255.766;27.482;10.194;8.881;0.166;0.288;18.686;0.243;0.376;0.000;28.476;0.207;0.089;11.941;0.411;0.077;19.940;0.000;0.002
743.079;255.627;27.521;10.314;8.982;0.165;0.243;18.512;0.258;0.358;0.000;28.507;0.246;0.087;12.374;0.387;0.111;19.440;0.000;0.000
742.598;256.161;27.504;10.681;8.893;0.166;0.310;18.553;0.242;0.380;0.000;28.118;0.222;0.128;11.914;0.381;0.164;19.831;0.000;0.002
741.302;255.669;27.456;10.089;8.544;0.175;0.253;17.967;0.266;0.384;0.000;28.618;0.222;0.106;12.331;0.390;0.127;20.509;0.000;0.002
741.423;255.560;27.460;10.423;8.685;0.172;0.241;18.519;0.243;0.382;0.000;28.283;0.254;0.086;12.200;0.394;0.132;19.976;0.000;0.000
742.117;255.161;27.486;9.942;8.762;0.173;0.261;18.559;0.244;0.350;0.000;28.532;0.220;0.102;12.379;0.422;0.119;19.925;0.000;0.001
742.626;255.888;27.505;9.596;8.928;0.166;0.248;18.561;0.252;0.360;0.000;28.782;0.236;0.081;11.980;0.413;0.092;20.294;0.000;0.001
742.136;255.825;27.487;10.265;9.025;0.158;0.254;18.280;0.269;0.372;0.000;28.210;0.230;0.120;12.073;0.400;0.154;20.175;0.000;0.000
742.489;255.566;27.500;10.154;8.996;0.155;0.321;18.620;0.270;0.359;0.000;28.583;0.217;0.109;11.902;0.370;0.076;19.849;0.000;0.000
742.998;255.853;27.518;9.347;8.827;0.181;0.267;18.401;0.256;0.401;0.000;29.003;0.228;0.097;12.167;0.417;0.133;20.259;0.000;0.002
742.792;255.824;27.511;9.967;9.073;0.178;0.280;18.379;0.247;0.377;0.000;28.638;0.202;0.106;12.065;0.405;0.096;19.974;0.000;0.003
743.019;255.996;27.519;10.097;9.056;0.160;0.269;18.659;0.246;0.364;0.000;28.802;0.223;0.110;11.865;0.390;0.089;19.664;0.000;0.005
742.632;255.942;27.505;9.937;8.980;0.159;0.296;18.473;0.225;0.361;0.000;28.725;0.218;0.098;11.950;0.378;0.108;20.086;0.000;0.000
742.540;255.690;27.501;10.342;9.019;0.174;0.231;18.416;0.271;0.390;0.000;28.484;0.206;0.095;11.977;0.403;0.116;19.871;0.000;0.000
742.983;256.525;27.518;9.763;9.043;0.187;0.244;18.584;0.258;0.347;0.000;28.689;0.225;0.094;12.042;0.413;0.117;19.988;0.000;0.000
741.184;254.820;27.451;9.751;9.204;0.160;0.203;18.577;0.266;0.372;0.000;28.722;0.230;0.125;12.426;0.391;0.119;19.437;0.000;0.000
742.188;256.268;27.488;9.418;8.825;0.160;0.273;19.095;0.246;0.365;0.000;28.614;0.214;0.091;12.048;0.402;0.069;20.164;0.000;0.000
742.436;256.002;27.498;10.081;8.981;0.163;0.293;18.665;0.250;0.365;0.000;28.551;0.223;0.101;11.854;0.381;0.133;19.956;0.000;0.000
741.639;255.851;27.468;10.394;8.506;0.174;0.189;18.407;0.272;0.369;0.000;28.303;0.238;0.066;12.376;0.418;0.104;20.175;0.000;0.000
742.706;255.624;27.508;10.211;8.791;0.149;0.278;18.588;0.247;0.336;0.000;28.397;0.222;0.132;12.386;0.385;0.113;19.753;0.000;0.003
743.066;256.500;27.521;9.835;9.040;0.166;0.269;18.423;0.290;0.369;0.000;28.834;0.214;0.099;11.994;0.405;0.124;19.925;0.000;0.000
742.315;255.487;27.493;10.208;8.961;0.152;0.221;18.271;0.249;0.348;0.000;28.527;0.220;0.083;12.212;0.391;0.105;20.047;0.000;0.000
742.235;257.035;27.490;10.533;8.682;0.142;0.233;18.501;0.240;0.362;0.000;28.288;0.215;0.092;12.378;0.382;0.114;19.832;0.000;0.002
