713.348;255.480;27.436;9.799;8.847;0.173;0.244;18.906;0.275;0.408;0.000;28.576;0.200;0.100;12.007;0.393;0.132;19.930;0.000;0.001
712.592;255.438;27.407;10.268;8.981;0.175;0.317;18.534;0.267;0.376;0.000;28.581;0.209;0.122;11.957;0.386;0.083;19.733;0.000;0.000
713.044;254.827;27.425;10.183;8.834;0.185;0.280;18.790;0.247;0.368;0.000;28.732;0.180;0.105;11.898;0.417;0.094;19.678;0.000;0.003
712.516;254.372;27.404;9.473;8.599;0.170;0.252;18.927;0.239;0.351;0.000;28.824;0.210;0.101;12.305;0.389;0.107;20.043;0.000;0.000
713.974;255.671;27.461;9.621;8.993;0.183;0.279;19.067;0.267;0.400;0.000;28.612;0.188;0.135;12.202;0.397;0.138;19.506;0.000;0.003
712.457;253.928;27.402;9.956;8.665;0.161;0.187;19.232;0.278;0.403;0.000;28.587;0.231;0.079;12.140;0.369;0.116;19.580;0.000;0.001
713.485;254.969;27.442;9.910;9.009;0.169;0.277;18.922;0.245;0.383;0.000;28.566;0.237;0.101;11.964;0.413;0.098;19.686;0.000;0.004
712.531;254.560;27.405;9.137;9.103;0.165;0.274;18.848;0.242;0.358;0.000;28.739;0.228;0.101;11.979;0.375;0.141;20.291;0.000;0.000
712.775;254.767;27.414;10.235;8.824;0.171;0.281;19.056;0.265;0.398;0.000;28.622;0.207;0.121;11.793;0.399;0.135;19.481;0.000;0.004
713.087;254.456;27.426;9.806;8.857;0.187;0.298;18.862;0.257;0.383;0.000;28.664;0.226;0.123;12.098;0.420;0.120;19.684;0.000;0.006
713.753;254.620;27.452;10.284;8.934;0.178;0.312;18.698;0.241;0.362;0.000;28.218;0.207;0.085;12.147;0.398;0.143;19.781;0.000;0.000
713.848;254.408;27.456;10.031;8.992;0.171;0.249;18.717;0.261;0.390;0.000;28.669;0.229;0.102;12.166;0.394;0.125;19.499;0.000;0.002
713.566;254.868;27.445;10.415;8.882;0.168;0.261;18.440;0.252;0.356;0.000;28.605;0.231;0.094;12.024;0.376;0.127;19.760;0.000;0.000
713.277;254.659;27.434;9.390;8.726;0.178;0.269;18.980;0.264;0.353;0.000;28.569;0.232;0.097;12.470;0.380;0.131;19.951;0.000;0.000
713.666;254.273;27.449;10.381;8.978;0.160;0.270;18.618;0.255;0.366;0.000;28.673;0.211;0.111;11.943;0.376;0.105;19.542;0.000;0.006
713.482;254.609;27.442;9.949;8.752;0.171;0.214;18.807;0.250;0.379;0.000;28.291;0.224;0.138;12.531;0.374;0.115;19.794;0.000;0.005
713.924;254.578;27.459;9.723;8.753;0.167;0.239;18.793;0.265;0.376;0.000;28.830;0.208;0.151;12.259;0.400;0.124;19.710;0.000;0.001
714.035;255.276;27.463;9.490;8.844;0.172;0.298;18.445;0.267;0.392;0.000;29.383;0.233;0.107;12.047;0.379;0.102;19.832;0.000;0.000
712.817;254.673;27.416;10.110;8.780;0.169;0.332;18.893;0.242;0.360;0.000;28.429;0.223;0.095;12.059;0.405;0.096;19.794;0.000;0.002
713.407;254.378;27.439;10.348;8.853;0.202;0.271;18.711;0.248;0.354;0.000;28.409;0.224;0.094;12.064;0.399;0.104;19.709;0.000;0.003
713.768;254.997;27.453;9.983;8.607;0.174;0.290;18.945;0.260;0.367;0.000;28.366;0.211;0.044;12.567;0.379;0.087;19.698;0.000;0.000
713.539;254.441;27.444;10.065;8.893;0.164;0.266;18.960;0.280;0.400;0.000;28.693;0.194;0.110;11.864;0.379;0.109;19.615;0.000;0.000
713.467;255.480;27.441;9.962;9.040;0.167;0.293;19.147;0.243;0.357;0.000;28.557;0.256;0.066;11.682;0.406;0.114;19.703;0.000;0.001
712.928;255.238;27.420;10.206;9.014;0.158;0.313;18.635;0.258;0.345;0.000;28.339;0.217;0.115;11.677;0.443;0.121;20.153;0.000;0.000
712.693;254.560;27.411;10.328;8.575;0.177;0.213;19.242;0.258;0.381;0.000;28.223;0.196;0.114;12.206;0.376;0.107;19.585;0.000;0.004
713.669;254.481;27.449;9.386;8.895;0.178;0.277;19.183;0.266;0.391;0.000;28.546;0.210;0.109;12.149;0.415;0.161;19.821;0.000;0.003
713.819;254.944;27.455;10.352;8.881;0.166;0.277;18.663;0.253;0.352;0.000;28.687;0.218;0.095;11.909;0.383;0.112;19.647;0.000;0.002
713.812;255.227;27.454;8.118;8.936;0.175;0.257;19.364;0.274;0.374;0.000;28.802;0.222;0.099;12.550;0.410;0.101;20.311;0.000;0.005
