63.890;63.770;31.945;12.036;11.040;0.160;0.610;17.746;0.229;0.434;0.000;31.804;0.340;0.000;10.325;0.285;0.000;14.788;0.000;0.016
63.378;63.377;31.689;10.721;10.891;0.148;0.611;18.085;0.148;0.386;0.000;33.811;0.304;0.194;10.267;0.269;0.000;14.162;0.000;0.001
64.593;64.592;32.297;10.904;9.727;0.152;0.553;18.550;0.220;0.515;0.000;32.791;0.227;0.146;10.457;0.267;0.067;15.421;0.000;0.001
62.937;62.927;31.469;11.844;10.199;0.153;0.473;18.507;0.205;0.346;0.000;30.919;0.277;0.160;11.600;0.273;0.065;14.951;0.000;0.012
65.032;65.031;32.516;13.456;10.277;0.214;0.635;16.432;0.235;0.343;0.000;31.225;0.255;0.198;10.698;0.242;0.223;15.564;0.000;0.001
64.840;64.838;32.420;12.146;10.156;0.200;0.538;17.406;0.199;0.347;0.000;32.659;0.329;0.249;10.825;0.237;0.205;14.502;0.000;0.001
64.342;64.171;32.171;10.948;10.485;0.221;0.602;18.962;0.182;0.423;0.000;32.329;0.191;0.392;11.145;0.281;0.110;13.464;0.000;0.001
64.806;64.788;32.403;13.491;10.508;0.113;0.498;17.288;0.203;0.424;0.000;31.843;0.370;0.067;10.372;0.230;0.147;14.416;0.000;0.001
64.554;64.553;32.277;10.352;10.922;0.163;0.571;17.975;0.193;0.411;0.000;32.464;0.340;0.233;11.453;0.205;0.417;14.298;0.000;0.001
65.374;65.373;32.687;13.607;10.036;0.196;0.238;16.665;0.175;0.380;0.000;34.977;0.164;0.058;9.364;0.260;0.154;13.724;0.000;0.001
63.384;63.382;31.692;9.751;10.367;0.174;0.403;17.559;0.323;0.521;0.000;32.825;0.201;0.054;11.849;0.298;0.218;15.452;0.000;0.001
64.198;64.192;32.099;12.251;10.769;0.320;0.724;16.954;0.201;0.340;0.000;31.456;0.337;0.227;10.382;0.253;0.253;15.522;0.000;0.001
63.642;63.626;31.821;11.653;10.045;0.137;0.574;17.961;0.193;0.290;0.000;30.792;0.194;0.288;11.879;0.238;0.430;15.301;0.000;0.001
63.766;63.765;31.883;10.656;9.561;0.266;0.375;17.812;0.244;0.384;0.000;32.238;0.381;0.130;10.911;0.257;0.355;16.428;0.000;0.001
65.147;65.143;32.574;13.020;9.664;0.209;0.530;16.979;0.164;0.376;0.000;33.144;0.250;0.095;10.385;0.224;0.100;14.851;0.000;0.007
64.205;64.202;32.103;10.912;10.993;0.193;0.546;17.282;0.148;0.401;0.000;32.868;0.331;0.299;10.888;0.246;0.097;14.793;0.000;0.001
64.699;64.698;32.349;11.941;9.912;0.139;0.586;17.928;0.199;0.371;0.000;32.037;0.328;0.001;10.916;0.263;0.072;15.307;0.000;0.001
65.158;65.148;32.579;10.473;11.561;0.249;0.520;17.240;0.174;0.317;0.000;33.570;0.320;0.205;11.526;0.293;0.253;13.286;0.000;0.001
65.359;65.357;32.679;10.602;10.345;0.180;0.752;18.702;0.191;0.321;0.000;32.988;0.394;0.152;10.542;0.232;0.131;14.465;0.000;0.001
65.348;65.344;32.674;11.999;11.793;0.252;0.613;16.436;0.226;0.321;0.000;31.965;0.345;0.000;10.719;0.256;0.197;14.871;0.000;0.001
64.255;64.094;32.128;11.834;8.782;0.241;0.645;17.800;0.239;0.380;0.000;32.930;0.317;0.077;10.969;0.283;0.240;14.948;0.000;0.066
64.952;64.899;32.476;12.025;9.275;0.112;0.294;17.335;0.209;0.388;0.000;33.136;0.190;0.000;10.909;0.300;0.090;15.654;0.000;0.001
65.130;65.128;32.565;13.735;9.822;0.188;0.620;16.515;0.170;0.337;0.000;33.097;0.172;0.260;10.390;0.249;0.092;14.349;0.000;0.001
63.920;63.799;31.960;12.003;10.265;0.131;0.437;18.567;0.170;0.362;0.000;30.650;0.460;0.197;10.343;0.367;0.134;15.726;0.000;0.001
65.457;65.456;32.728;13.644;9.167;0.190;0.324;17.647;0.186;0.337;0.000;32.082;0.190;0.174;11.678;0.148;0.066;14.165;0.000;0.001
63.427;63.394;31.713;10.604;11.042;0.204;0.339;16.763;0.185;0.403;0.000;33.041;0.216;0.135;11.489;0.228;0.198;15.099;0.000;0.003
63.648;63.618;31.824;10.643;11.584;0.323;0.635;17.225;0.201;0.356;0.000;33.796;0.231;0.214;11.025;0.142;0.104;13.473;0.000;0.001
63.708;63.691;31.854;12.491;11.848;0.213;0.272;16.558;0.147;0.431;0.000;31.466;0.349;0.019;11.137;0.183;0.205;14.654;0.000;0.026
