553.301;143.291;22.132;10.523;8.721;0.175;0.353;18.932;0.292;0.392;0.000;28.444;0.220;0.171;11.665;0.442;0.120;19.550;0.000;0.000
553.616;142.586;22.145;10.268;8.629;0.190;0.331;18.600;0.297;0.413;0.000;28.787;0.212;0.110;12.070;0.419;0.067;19.604;0.000;0.002
552.684;142.607;22.107;9.702;8.897;0.190;0.322;18.875;0.287;0.409;0.000;28.512;0.214;0.115;11.829;0.436;0.150;20.061;0.000;0.000
552.730;142.616;22.109;9.750;8.628;0.180;0.346;18.723;0.292;0.402;0.000;28.692;0.241;0.123;12.281;0.440;0.126;19.755;0.000;0.004
552.888;142.356;22.116;10.726;8.535;0.174;0.365;18.413;0.282;0.402;0.000;28.479;0.227;0.127;12.019;0.467;0.072;19.703;0.000;0.003
553.529;142.622;22.141;9.690;8.571;0.205;0.354;19.246;0.277;0.402;0.000;28.902;0.223;0.159;11.817;0.407;0.154;19.584;0.000;0.000
552.366;142.076;22.095;9.512;8.205;0.168;0.294;19.038;0.294;0.411;0.000;28.582;0.241;0.131;12.391;0.477;0.108;20.124;0.000;0.011
552.634;142.399;22.105;10.079;8.953;0.186;0.382;18.935;0.305;0.398;0.000;28.156;0.237;0.112;12.134;0.455;0.090;19.569;0.000;0.000
553.672;142.366;22.147;10.180;9.003;0.214;0.313;18.930;0.290;0.447;0.000;28.545;0.236;0.149;11.746;0.418;0.120;19.407;0.000;0.000
552.531;143.397;22.101;9.773;8.575;0.188;0.296;18.886;0.288;0.405;0.000;28.360;0.215;0.111;12.204;0.464;0.118;20.100;0.000;0.005
552.247;143.659;22.090;10.360;8.499;0.176;0.347;19.357;0.297;0.456;0.000;28.056;0.212;0.161;11.778;0.463;0.152;19.665;0.000;0.006
551.988;142.657;22.080;12.283;8.434;0.194;0.337;18.290;0.286;0.363;0.000;27.289;0.229;0.122;12.277;0.396;0.123;19.363;0.000;0.000
553.089;141.193;22.124;10.060;8.819;0.201;0.433;18.417;0.281;0.371;0.000;28.747;0.230;0.131;11.862;0.444;0.113;19.878;0.000;0.001
552.604;142.540;22.104;8.930;8.625;0.194;0.236;18.900;0.344;0.418;0.000;29.057;0.233;0.130;12.338;0.454;0.123;20.006;0.000;0.000
552.345;142.548;22.094;10.278;9.050;0.214;0.284;18.917;0.246;0.397;0.000;28.045;0.241;0.111;11.804;0.460;0.131;19.815;0.000;0.000
552.472;142.662;22.099;9.907;8.705;0.197;0.354;18.606;0.301;0.421;0.000;28.995;0.259;0.148;12.031;0.489;0.113;19.463;0.000;0.002
552.983;142.566;22.119;9.963;9.088;0.205;0.273;18.562;0.288;0.410;0.000;28.475;0.259;0.106;12.002;0.419;0.127;19.798;0.000;0.006
552.981;142.203;22.119;10.412;8.781;0.165;0.335;19.346;0.299;0.410;0.000;27.990;0.210;0.094;11.599;0.434;0.087;19.829;0.000;0.000
553.396;142.617;22.136;10.144;8.666;0.183;0.344;19.328;0.268;0.383;0.000;28.396;0.201;0.140;11.938;0.406;0.123;19.470;0.000;0.000
552.773;142.635;22.111;10.719;8.671;0.221;0.408;18.298;0.278;0.413;0.000;27.834;0.226;0.116;11.937;0.447;0.132;20.277;0.000;0.008
553.320;143.621;22.133;10.011;8.567;0.203;0.286;18.704;0.291;0.430;0.000;28.674;0.256;0.115;12.066;0.434;0.103;19.849;0.000;0.002
553.383;141.926;22.135;9.443;8.742;0.180;0.282;18.886;0.341;0.434;0.000;28.900;0.246;0.167;12.172;0.426;0.124;19.650;0.000;0.000
552.770;141.963;22.111;9.998;8.537;0.195;0.253;18.653;0.310;0.431;0.000;28.581;0.227;0.134;12.051;0.452;0.079;20.075;0.000;0.004
552.848;143.126;22.114;9.598;8.553;0.197;0.375;18.834;0.293;0.446;0.000;28.386;0.234;0.117;12.164;0.458;0.124;20.210;0.000;0.001
552.892;142.400;22.116;10.802;8.769;0.202;0.308;18.504;0.286;0.395;0.000;28.009;0.243;0.090;11.884;0.447;0.138;19.915;0.000;0.000
