209.666;61.843;11.648;10.582;8.030;0.293;0.421;18.933;0.370;0.639;0.000;26.626;0.290;0.135;12.442;0.631;0.147;20.417;0.000;0.001
210.183;62.238;11.677;11.896;8.691;0.331;0.373;19.113;0.362;0.532;0.000;26.625;0.296;0.214;11.910;0.598;0.089;18.969;0.000;0.001
209.865;62.847;11.659;9.580;8.070;0.257;0.278;19.137;0.488;0.630;0.000;27.883;0.318;0.150;12.549;0.658;0.183;19.807;0.000;0.001
209.438;62.088;11.635;12.583;8.451;0.267;0.360;18.590;0.351;0.427;0.000;26.893;0.351;0.172;11.403;0.549;0.109;19.486;0.000;0.001
210.063;62.645;11.670;9.749;8.088;0.263;0.444;19.011;0.436;0.678;0.000;28.834;0.321;0.103;12.360;0.601;0.101;19.002;0.000;0.001
210.069;62.585;11.671;11.100;8.559;0.269;0.398;18.811;0.405;0.621;0.000;27.184;0.316;0.227;11.771;0.671;0.081;19.585;0.000;0.001
209.602;61.925;11.645;10.186;8.707;0.276;0.491;18.462;0.411;0.531;0.000;27.933;0.324;0.170;12.520;0.676;0.120;19.193;0.000;0.001
209.907;62.192;11.661;11.171;8.136;0.283;0.420;18.470;0.385;0.603;0.000;26.834;0.293;0.270;12.206;0.608;0.055;20.250;0.000;0.007
210.158;62.433;11.675;12.402;8.134;0.258;0.450;18.129;0.367;0.607;0.000;27.077;0.351;0.025;11.582;0.563;0.198;19.847;0.000;0.002
209.218;62.652;11.623;11.287;8.627;0.385;0.484;18.668;0.392;0.507;0.000;27.277;0.298;0.141;12.247;0.688;0.139;18.853;0.000;0.001
209.437;61.711;11.635;11.961;8.885;0.290;0.262;18.821;0.360;0.548;0.000;26.175;0.257;0.051;11.664;0.676;0.097;19.921;0.000;0.001
209.330;62.481;11.629;9.779;7.879;0.245;0.331;19.417;0.380;0.521;0.000;27.451;0.348;0.147;12.775;0.652;0.138;19.928;0.000;0.001
209.266;62.713;11.626;10.486;8.774;0.325;0.289;18.990;0.396;0.571;0.000;27.961;0.332;0.140;11.592;0.549;0.086;19.488;0.000;0.001
210.052;62.696;11.670;9.996;9.439;0.261;0.416;20.062;0.376;0.513;0.000;27.547;0.281;0.124;11.545;0.577;0.154;18.702;0.000;0.006
209.435;62.604;11.635;11.105;8.303;0.243;0.457;17.744;0.346;0.512;0.000;27.042;0.262;0.115;12.941;0.649;0.161;20.110;0.000;0.002
209.085;62.169;11.616;10.471;8.211;0.235;0.292;18.553;0.349;0.472;0.000;27.859;0.320;0.183;12.830;0.617;0.175;19.403;0.000;0.001
209.328;61.700;11.629;10.404;8.459;0.272;0.308;18.904;0.414;0.570;0.000;27.192;0.341;0.047;12.218;0.637;0.083;20.143;0.000;0.001
209.691;61.990;11.649;10.963;7.927;0.279;0.356;18.642;0.427;0.586;0.000;27.508;0.318;0.128;11.564;0.648;0.068;20.560;0.000;0.001
