501.597;203.533;27.867;10.212;9.243;0.199;0.327;18.298;0.228;0.383;0.000;29.689;0.252;0.087;11.640;0.361;0.124;18.928;0.000;0.003
501.453;204.610;27.858;10.252;9.117;0.197;0.240;18.282;0.282;0.385;0.000;29.494;0.235;0.118;12.034;0.396;0.094;18.858;0.000;0.000
501.131;204.488;27.841;9.773;9.095;0.167;0.336;18.304;0.268;0.414;0.000;29.483;0.223;0.087;11.834;0.394;0.143;19.477;0.000;0.001
501.883;203.262;27.882;10.576;9.100;0.186;0.279;18.642;0.270;0.391;0.000;28.661;0.211;0.142;11.810;0.345;0.158;19.222;0.000;0.001
502.318;202.899;27.907;10.876;8.757;0.170;0.263;18.377;0.271;0.405;0.000;28.968;0.205;0.139;12.089;0.339;0.099;19.022;0.000;0.000
501.167;203.748;27.843;11.044;8.919;0.145;0.356;18.455;0.260;0.389;0.000;28.919;0.238;0.096;11.623;0.391;0.073;19.087;0.000;0.000
501.966;203.866;27.887;9.233;8.970;0.185;0.290;18.607;0.273;0.374;0.000;29.501;0.235;0.056;12.563;0.372;0.128;19.206;0.000;0.004
502.291;203.800;27.905;9.397;8.901;0.180;0.330;18.918;0.293;0.402;0.000;30.071;0.225;0.177;11.810;0.386;0.078;18.822;0.000;0.000
501.764;203.536;27.876;10.822;8.543;0.167;0.291;18.594;0.294;0.370;0.000;28.931;0.223;0.165;11.766;0.358;0.142;19.326;0.000;0.002
502.211;203.392;27.901;10.807;8.871;0.160;0.254;18.148;0.221;0.391;0.000;29.335;0.216;0.107;11.751;0.393;0.102;19.237;0.000;0.000
501.634;203.512;27.869;9.470;9.253;0.176;0.273;19.714;0.288;0.407;0.000;29.357;0.206;0.102;11.787;0.379;0.098;18.460;0.000;0.000
501.177;202.944;27.843;9.347;8.900;0.166;0.186;18.504;0.258;0.397;0.000;29.790;0.242;0.125;12.364;0.381;0.093;19.243;0.000;0.000
501.858;204.564;27.881;10.161;8.979;0.172;0.277;18.649;0.227;0.386;0.000;29.275;0.222;0.128;11.842;0.360;0.130;19.170;0.000;0.003
502.126;203.892;27.896;10.251;8.873;0.181;0.281;18.313;0.236;0.364;0.000;29.336;0.232;0.105;12.019;0.399;0.124;19.278;0.000;0.003
502.278;203.335;27.904;10.534;9.204;0.153;0.272;18.261;0.272;0.414;0.000;29.036;0.227;0.118;11.878;0.386;0.194;19.034;0.000;0.011
501.688;204.031;27.872;9.914;9.082;0.179;0.286;18.624;0.268;0.394;0.000;29.362;0.227;0.133;11.680;0.367;0.163;19.288;0.000;0.001
501.611;203.528;27.867;9.815;9.065;0.174;0.272;18.573;0.247;0.359;0.000;30.039;0.205;0.160;11.518;0.386;0.115;19.063;0.000;0.005
501.275;203.482;27.849;10.136;8.984;0.169;0.268;18.643;0.252;0.371;0.000;28.993;0.206;0.137;11.839;0.376;0.143;19.476;0.000;0.000
501.213;203.231;27.845;10.799;9.001;0.160;0.270;18.078;0.237;0.353;0.000;28.889;0.230;0.072;11.938;0.381;0.146;19.439;0.000;0.000
501.298;202.870;27.850;10.586;8.796;0.189;0.270;18.221;0.242;0.355;0.000;29.388;0.206;0.096;12.067;0.414;0.091;19.068;0.000;0.000
502.092;204.090;27.894;8.523;9.444;0.181;0.303;18.658;0.290;0.390;0.000;30.796;0.217;0.108;11.560;0.373;0.103;19.046;0.000;0.000
500.784;202.503;27.821;10.168;8.984;0.165;0.265;18.069;0.262;0.402;0.000;29.935;0.229;0.106;12.055;0.388;0.085;18.887;0.000;0.000
501.928;203.618;27.885;10.096;9.076;0.189;0.291;18.455;0.279;0.404;0.000;29.510;0.239;0.120;11.752;0.371;0.098;19.113;0.000;0.002
502.027;203.754;27.890;9.424;8.955;0.208;0.179;18.978;0.265;0.370;0.000;29.132;0.235;0.112;11.942;0.365;0.140;19.684;0.000;0.000
501.839;203.686;27.880;9.915;8.853;0.165;0.322;18.416;0.281;0.401;0.000;29.563;0.213;0.097;11.864;0.357;0.137;19.410;0.000;0.001
501.721;203.466;27.873;9.658;9.302;0.175;0.270;18.498;0.292;0.408;0.000;29.780;0.230;0.109;11.498;0.384;0.129;19.257;0.000;0.005
501.827;202.730;27.879;10.577;8.766;0.186;0.240;18.081;0.295;0.424;0.000;29.254;0.245;0.102;12.118;0.347;0.130;19.203;0.000;0.005
501.195;202.827;27.844;10.562;8.595;0.171;0.160;18.198;0.279;0.386;0.000;29.271;0.195;0.103;12.158;0.374;0.116;19.401;0.000;0.006
