682.504;147.419;27.300;9.696;9.178;0.143;0.279;19.151;0.247;0.350;0.000;28.718;0.203;0.108;11.688;0.380;0.123;19.730;0.000;0.000
682.447;145.283;27.298;10.671;8.828;0.160;0.275;18.781;0.233;0.350;0.000;28.638;0.195;0.159;11.637;0.370;0.078;19.611;0.000;0.003
682.484;145.478;27.299;10.710;8.983;0.170;0.296;18.947;0.247;0.334;0.000;28.663;0.194;0.125;11.335;0.377;0.146;19.467;0.000;0.001
681.842;146.751;27.274;10.026;9.017;0.157;0.282;18.816;0.245;0.349;0.000;28.823;0.219;0.107;11.711;0.400;0.083;19.760;0.000;0.004
682.747;147.221;27.310;10.313;9.036;0.159;0.315;18.867;0.254;0.371;0.000;28.422;0.231;0.092;11.639;0.378;0.103;19.793;0.000;0.003
682.400;146.269;27.296;9.423;8.851;0.169;0.205;19.276;0.236;0.364;0.000;28.861;0.240;0.099;11.821;0.408;0.111;19.911;0.000;0.000
682.157;146.520;27.286;9.772;8.960;0.159;0.324;18.819;0.246;0.357;0.000;28.543;0.229;0.101;11.899;0.410;0.071;20.093;0.000;0.000
682.751;145.588;27.310;10.721;8.940;0.143;0.258;18.807;0.223;0.363;0.000;28.349;0.208;0.094;11.775;0.385;0.121;19.603;0.000;0.004
682.976;145.805;27.319;10.479;9.114;0.157;0.343;18.701;0.251;0.342;0.000;28.318;0.214;0.116;11.894;0.389;0.088;19.587;0.000;0.003
682.117;146.711;27.285;10.772;8.913;0.172;0.281;18.778;0.240;0.348;0.000;28.270;0.211;0.128;11.614;0.403;0.118;19.738;0.000;0.000
682.970;146.999;27.319;9.841;8.864;0.169;0.300;19.134;0.287;0.333;0.000;28.180;0.221;0.107;12.324;0.382;0.134;19.716;0.000;0.000
682.214;147.715;27.289;10.284;8.994;0.155;0.255;19.161;0.250;0.374;0.000;28.560;0.195;0.120;11.635;0.382;0.105;19.528;0.000;0.000
682.450;146.690;27.298;9.817;8.907;0.172;0.285;19.098;0.260;0.367;0.000;28.541;0.193;0.099;11.811;0.411;0.167;19.828;0.000;0.041
682.190;147.585;27.288;10.157;8.822;0.173;0.312;19.029;0.265;0.375;0.000;28.798;0.229;0.053;11.709;0.368;0.080;19.621;0.000;0.001
681.956;146.781;27.278;10.326;9.137;0.161;0.288;18.748;0.244;0.369;0.000;28.394;0.200;0.090;11.755;0.377;0.091;19.809;0.000;0.006
682.620;145.536;27.305;10.195;8.825;0.171;0.255;19.109;0.262;0.348;0.000;27.917;0.235;0.088;12.169;0.353;0.102;19.958;0.000;0.000
682.856;145.980;27.314;9.604;9.003;0.169;0.214;18.933;0.248;0.367;0.000;28.594;0.199;0.116;11.756;0.363;0.162;20.260;0.000;0.000
682.528;145.862;27.301;10.337;9.003;0.160;0.279;18.935;0.231;0.350;0.000;28.133;0.219;0.080;11.907;0.389;0.059;19.901;0.000;0.000
681.766;146.670;27.271;9.920;8.893;0.174;0.235;19.163;0.209;0.330;0.000;28.247;0.242;0.088;11.886;0.424;0.113;20.062;0.000;0.001
682.219;145.255;27.289;10.720;9.096;0.145;0.228;18.612;0.228;0.322;0.000;27.755;0.205;0.141;12.186;0.384;0.102;19.872;0.000;0.003
682.499;147.033;27.300;10.216;8.951;0.162;0.261;18.570;0.256;0.353;0.000;27.997;0.220;0.099;12.362;0.349;0.132;20.046;0.000;0.003
681.725;147.466;27.269;9.607;8.863;0.147;0.247;18.936;0.261;0.351;0.000;29.128;0.206;0.085;11.959;0.394;0.139;19.652;0.000;0.000
682.975;147.082;27.319;9.018;8.989;0.142;0.295;19.909;0.258;0.394;0.000;29.102;0.193;0.159;11.744;0.395;0.089;19.308;0.000;0.000
682.360;147.114;27.294;10.650;8.984;0.180;0.306;18.682;0.250;0.354;0.000;28.126;0.219;0.094;11.798;0.412;0.105;19.835;0.000;0.000
682.879;146.882;27.315;10.156;9.028;0.158;0.289;18.938;0.238;0.375;0.000;28.668;0.218;0.135;11.649;0.383;0.098;19.659;0.000;0.000
682.218;145.455;27.289;10.802;9.031;0.158;0.369;18.726;0.242;0.358;0.000;28.228;0.209;0.094;11.537;0.403;0.104;19.733;0.000;0.000
682.461;146.869;27.298;8.663;9.202;0.157;0.275;18.989;0.238;0.351;0.000;29.286;0.231;0.091;12.060;0.412;0.118;19.876;0.000;0.041
682.086;145.806;27.283;10.273;8.448;0.155;0.170;19.190;0.249;0.359;0.000;28.327;0.334;0.138;11.982;0.377;0.076;19.913;0.000;0.002
