39.924;12.802;3.992;12.507;8.094;0.442;0.543;18.489;0.722;0.907;0.000;25.481;0.485;0.192;14.913;0.961;0.246;16.011;0.000;0.003
39.670;12.698;3.967;10.381;6.565;0.436;0.661;18.628;0.758;1.303;0.000;26.547;0.605;0.151;14.295;1.164;0.286;18.198;0.000;0.003
39.915;12.580;3.992;11.694;7.136;0.364;0.673;17.612;0.806;1.008;0.000;25.621;0.500;0.211;16.724;1.194;0.107;16.339;0.000;0.006
39.778;12.606;3.978;12.138;7.255;0.478;0.967;18.321;0.730;1.219;0.000;27.945;0.597;0.237;13.222;0.859;0.293;15.671;0.000;0.005
39.812;12.664;3.981;9.821;6.939;0.474;0.435;18.744;0.635;1.070;0.000;27.743;0.402;0.329;16.479;1.088;0.180;15.644;0.000;0.005
39.766;12.573;3.977;13.711;7.763;0.398;0.831;15.752;0.659;1.362;0.000;26.456;0.594;0.118;15.209;0.886;0.129;16.119;0.000;0.005
39.786;12.506;3.979;12.747;6.924;0.342;0.663;15.666;0.824;1.234;0.000;27.819;0.397;0.266;15.418;1.233;0.341;16.114;0.000;0.003
39.927;12.829;3.993;12.797;7.772;0.453;0.601;17.635;0.691;1.055;0.000;25.992;0.478;0.274;15.729;1.177;0.127;15.208;0.000;0.005
39.775;12.638;3.978;12.413;6.152;0.467;0.460;16.741;0.746;1.083;0.000;27.219;0.589;0.468;15.738;1.126;0.193;16.588;0.000;0.003
39.832;12.655;3.983;13.961;7.825;0.378;0.667;15.655;0.691;1.093;0.000;27.452;0.524;0.153;13.837;1.000;0.373;16.381;0.000;0.005
