381.739;161.554;17.352;10.427;8.476;0.199;0.329;18.273;0.317;0.456;0.000;27.169;0.291;0.148;12.192;0.540;0.108;21.055;0.000;0.006
381.162;162.534;17.326;9.193;8.576;0.199;0.284;18.488;0.351;0.423;0.000;27.426;0.313;0.130;13.529;0.614;0.098;20.370;0.000;0.001
381.605;162.564;17.346;9.755;8.879;0.204;0.328;18.707;0.339;0.465;0.000;27.703;0.279;0.178;12.332;0.468;0.139;20.216;0.000;0.001
380.990;162.535;17.318;8.784;8.541;0.215;0.225;18.762;0.320;0.526;0.000;27.680;0.237;0.110;13.138;0.481;0.093;20.868;0.000;0.003
380.469;162.171;17.294;10.381;8.597;0.231;0.351;18.783;0.348;0.477;0.000;27.866;0.291;0.096;11.974;0.515;0.052;20.016;0.000;0.001
381.485;161.517;17.340;10.738;9.001;0.220;0.341;18.580;0.320;0.428;0.000;26.659;0.253;0.093;12.423;0.558;0.140;20.243;0.000;0.001
381.166;161.425;17.326;10.117;8.219;0.216;0.373;19.323;0.328;0.472;0.000;27.121;0.245;0.137;12.622;0.545;0.079;20.176;0.000;0.007
381.679;161.655;17.349;10.897;8.324;0.216;0.269;18.289;0.388;0.454;0.000;27.019;0.273;0.113;12.742;0.534;0.061;20.413;0.000;0.001
381.017;161.577;17.319;9.714;8.304;0.285;0.221;18.546;0.372;0.505;0.000;27.378;0.276;0.129;13.047;0.595;0.092;20.503;0.000;0.019
381.896;162.751;17.359;10.858;8.890;0.234;0.256;18.809;0.330;0.438;0.000;27.103;0.264;0.118;11.921;0.490;0.066;20.213;0.000;0.003
380.854;162.586;17.312;9.855;9.208;0.202;0.364;19.233;0.343;0.449;0.000;27.104;0.261;0.152;12.464;0.535;0.051;19.766;0.000;0.001
380.682;161.388;17.304;11.451;8.623;0.209;0.267;18.143;0.305;0.458;0.000;26.687;0.259;0.094;12.472;0.535;0.099;20.388;0.000;0.005
381.306;162.071;17.332;9.827;9.040;0.215;0.317;19.396;0.355;0.497;0.000;26.897;0.250;0.081;12.360;0.527;0.076;20.151;0.000;0.001
380.514;162.539;17.296;10.139;8.441;0.200;0.250;18.632;0.350;0.493;0.000;28.083;0.276;0.144;12.180;0.492;0.043;20.256;0.000;0.006
380.998;161.829;17.318;10.397;8.543;0.225;0.401;19.214;0.326;0.497;0.000;27.472;0.250;0.117;12.009;0.498;0.087;19.961;0.000;0.001
381.030;161.763;17.320;12.080;8.458;0.218;0.278;18.213;0.361;0.533;0.000;26.073;0.282;0.111;12.760;0.498;0.085;20.029;0.000;0.001
381.237;162.463;17.329;11.383;8.042;0.240;0.169;18.486;0.379;0.526;0.000;26.649;0.272;0.107;12.417;0.522;0.121;20.662;0.000;0.014
381.612;162.699;17.346;10.215;8.140;0.212;0.228;18.487;0.332;0.455;0.000;28.562;0.274;0.128;12.323;0.547;0.098;19.981;0.000;0.012
381.530;162.644;17.342;9.704;9.079;0.187;0.287;18.809;0.356;0.527;0.000;27.888;0.234;0.119;12.848;0.513;0.079;19.361;0.000;0.001
381.192;161.954;17.327;10.163;9.305;0.204;0.285;17.985;0.334;0.446;0.000;27.377;0.226;0.072;12.244;0.503;0.099;20.742;0.000;0.002
381.278;162.348;17.331;9.268;9.008;0.213;0.201;19.155;0.330;0.486;0.000;27.467;0.276;0.091;13.009;0.548;0.140;19.777;0.000;0.017
380.915;162.110;17.314;10.556;8.759;0.230;0.284;18.542;0.330;0.437;0.000;26.980;0.237;0.087;12.564;0.548;0.101;20.320;0.000;0.009
