289.036;132.294;14.452;10.661;8.268;0.231;0.326;18.668;0.388;0.530;0.000;26.967;0.286;0.135;12.479;0.611;0.114;20.327;0.000;0.001
289.243;132.558;14.462;11.362;8.803;0.237;0.274;18.201;0.417;0.527;0.000;27.046;0.280;0.098;12.191;0.594;0.120;19.833;0.000;0.002
289.569;132.907;14.478;10.939;7.938;0.214;0.341;18.438;0.349;0.527;0.000;26.704;0.305;0.169;12.871;0.555;0.138;20.459;0.000;0.001
289.161;133.008;14.458;10.149;8.704;0.217;0.389;18.346;0.358;0.519;0.000;28.381;0.322;0.160;12.197;0.547;0.120;19.532;0.000;0.001
289.479;132.436;14.474;11.652;7.947;0.220;0.257;18.348;0.412;0.555;0.000;27.139;0.305;0.060;12.368;0.494;0.080;20.128;0.000;0.001
289.311;133.376;14.466;11.444;8.494;0.275;0.399;18.335;0.371;0.529;0.000;27.662;0.265;0.105;12.368;0.588;0.113;19.042;0.000;0.001
289.236;133.032;14.462;10.550;8.249;0.260;0.385;18.239;0.349;0.505;0.000;28.094;0.289;0.176;12.520;0.629;0.080;19.662;0.000;0.001
289.312;132.227;14.466;9.847;8.458;0.235;0.251;19.058;0.354;0.545;0.000;27.712;0.277;0.091;12.453;0.511;0.233;19.960;0.000;0.001
289.299;133.067;14.465;11.326;8.610;0.226;0.236;18.123;0.330;0.469;0.000;27.300;0.305;0.098;11.873;0.518;0.105;20.478;0.000;0.001
289.475;133.081;14.474;10.813;8.260;0.241;0.390;18.843;0.357;0.511;0.000;27.987;0.245;0.126;12.337;0.626;0.131;19.094;0.000;0.005
288.716;132.944;14.436;12.767;8.363;0.248;0.394;17.975;0.372;0.552;0.000;26.984;0.274;0.113;11.773;0.464;0.156;19.512;0.000;0.001
288.871;132.426;14.444;11.277;8.681;0.223;0.327;18.425;0.430;0.515;0.000;27.262;0.283;0.093;12.580;0.548;0.111;19.234;0.000;0.001
289.844;133.407;14.492;11.661;8.747;0.242;0.309;19.148;0.385;0.520;0.000;26.499;0.268;0.093;12.212;0.513;0.081;19.308;0.000;0.001
289.357;132.647;14.468;9.681;8.686;0.231;0.339;18.381;0.401;0.572;0.000;28.264;0.360;0.090;12.800;0.663;0.106;19.409;0.000;0.001
288.760;132.464;14.438;11.409;8.040;0.221;0.250;18.356;0.377;0.495;0.000;27.541;0.302;0.122;12.167;0.534;0.100;20.075;0.000;0.001
288.977;133.105;14.449;11.313;8.792;0.239;0.348;17.932;0.348;0.479;0.000;27.051;0.278;0.201;12.408;0.590;0.160;19.834;0.000;0.004
289.342;132.811;14.467;11.104;9.009;0.220;0.296;18.270;0.386;0.519;0.000;27.112;0.271;0.075;12.605;0.639;0.064;19.391;0.000;0.001
289.006;132.938;14.450;10.663;8.978;0.239;0.281;18.716;0.388;0.498;0.000;27.785;0.262;0.200;12.081;0.553;0.101;19.244;0.000;0.006
289.171;133.351;14.459;11.461;8.561;0.231;0.254;17.908;0.385;0.569;0.000;27.105;0.299;0.124;12.625;0.509;0.112;19.852;0.000;0.001
288.990;132.147;14.450;11.621;8.683;0.254;0.381;18.031;0.373;0.517;0.000;26.700;0.321;0.152;12.219;0.500;0.185;20.047;0.000;0.001
